counter,phone_counter,userID,timestamp,taskSessionID,downTimestamp,timeOnScreen,isValid,downX,downY,upTimestamp,upX,upY,pressure,areaSize,tapHalf
56600,3513,peppapig,1570957558,7,404741992,72,1,567.0,802.0,404742064,574.0,785.0,0.764706,0.0,0
56601,3514,peppapig,1570957558,7,404742111,108,1,1438.0,717.0,404742219,1436.0,663.0,0.803922,0.0,1
56602,3515,peppapig,1570957558,7,404742207,59,1,615.0,779.0,404742266,610.0,764.0,0.694118,0.0,0
56603,3516,peppapig,1570957558,7,404742325,83,1,1378.0,687.0,404742408,1391.0,620.0,0.85098,0.0,1
56604,3517,peppapig,1570957558,7,404742445,95,1,476.0,723.0,404742540,463.0,730.0,0.631373,0.0,0
56605,3518,peppapig,1570957558,7,404742576,130,1,1393.0,617.0,404742706,1405.0,570.0,0.47451,0.0,1
56606,3519,peppapig,1570957558,7,404742695,59,1,492.0,739.0,404742754,488.0,726.0,0.737255,0.0,0
56607,3520,peppapig,1570957558,7,404742909,12,1,1414.0,652.0,404742921,1414.0,652.0,0.603922,0.0,1
56608,3521,peppapig,1570957559,7,404742969,25,1,551.0,780.0,404742994,551.0,780.0,0.396078,0.0,0
56609,3522,peppapig,1570957559,7,404743242,48,0,602.0,615.0,404743290,602.0,615.0,0.34902,0.0,0
56610,3523,peppapig,1570957559,7,404743290,143,1,1325.0,544.0,404743433,1292.0,523.0,0.219608,0.0,1
56611,3524,peppapig,1570957559,7,404743421,107,1,798.0,665.0,404743528,705.0,678.0,0.541176,0.0,0
56612,3525,peppapig,1570957559,7,404743564,118,1,1283.0,498.0,404743682,1284.0,511.0,0.603922,0.0,1
56613,3526,peppapig,1570957559,7,404743825,108,0,1315.0,461.0,404743933,1389.0,493.0,0.631373,0.0,1
56614,3527,peppapig,1570957560,7,404743933,71,1,754.0,610.0,404744004,754.0,610.0,0.619608,0.0,0
56615,3528,peppapig,1570957560,7,404744063,119,1,1372.0,575.0,404744182,1421.0,558.0,0.521569,0.0,1
56616,3529,peppapig,1570957560,7,404744158,36,1,772.0,679.0,404744194,772.0,679.0,0.564706,0.0,0
56617,3530,peppapig,1570957560,7,404744218,12,0,721.0,734.0,404744230,721.0,734.0,0.521569,0.0,0
56618,3531,peppapig,1570957560,7,404744325,155,1,1343.0,543.0,404744480,1318.0,735.0,0.658824,0.0,1
56619,3532,peppapig,1570957560,7,404744587,84,0,1480.0,391.0,404744671,1461.5,367.5,0.431373,0.0,1
56620,3533,peppapig,1570957560,7,404744832,72,1,295.0,1023.0,404744904,295.0,1023.0,0.454902,0.0,0
56621,3534,peppapig,1570957561,7,404744927,95,1,1477.0,457.0,404745022,1473.0,471.0,0.403922,0.0,1
56622,3535,peppapig,1570957561,7,404745082,36,1,395.0,883.0,404745118,395.0,883.0,0.631373,0.0,0
56623,3536,peppapig,1570957561,7,404745165,119,1,1466.0,462.0,404745284,1383.0,516.0,0.392157,0.0,1
56624,3537,peppapig,1570957561,7,404745272,108,1,578.0,652.0,404745380,631.955,571.836,0.568627,0.0,0
56625,3538,peppapig,1570957561,7,404745392,71,1,1340.0,458.0,404745463,1356.0,488.0,0.513726,0.0,1
56626,3539,peppapig,1570957561,7,404745475,72,1,706.0,553.0,404745547,691.0,544.0,0.666667,0.0,0
56627,3540,peppapig,1570957561,7,404745570,60,1,1400.0,321.0,404745630,1479.0,341.0,0.541176,0.0,1
56628,3541,peppapig,1570957561,7,404745630,48,1,631.0,562.0,404745678,631.0,562.0,0.639216,0.0,0
56629,3542,peppapig,1570957561,7,404745666,84,1,1430.0,397.0,404745750,1469.0,438.0,0.521569,0.0,1
56630,3543,peppapig,1570957561,7,404745750,59,1,576.0,591.0,404745809,584.0,609.0,0.639216,0.0,0
56631,3544,peppapig,1570957561,7,404745785,96,1,1542.0,476.0,404745881,1490.0,527.0,0.466667,0.0,1
56632,3545,peppapig,1570957562,7,404745988,71,1,544.0,723.0,404746059,627.745,711.638,0.564706,0.0,0
56633,3546,peppapig,1570957562,7,404746143,95,1,1295.0,578.0,404746238,1289.0,560.724,0.54902,0.0,1
56634,3547,peppapig,1570957562,7,404746214,83,1,702.0,626.0,404746297,646.184,643.104,0.584314,0.0,0
56635,3548,peppapig,1570957562,7,404746345,83,1,1134.0,528.0,404746428,1165.0,534.0,0.65098,0.0,1
56636,3549,peppapig,1570957562,7,404746440,167,1,671.0,638.0,404746607,652.0,643.0,0.647059,0.0,0
56637,3550,peppapig,1570957562,7,404746643,131,1,1419.0,468.0,404746774,1391.83,550.334,0.447059,0.0,1
56638,3551,peppapig,1570957562,7,404746774,143,1,776.0,613.0,404746917,662.0,672.0,0.603922,0.0,0
56639,3552,peppapig,1570957562,7,404746905,47,1,1230.0,547.0,404746952,1230.0,547.0,0.501961,0.0,1
56640,3553,peppapig,1570957563,7,404747014,58,1,825.0,751.0,404747072,751.0,695.0,0.592157,0.0,0
56641,3554,peppapig,1570957563,7,404747167,36,0,635.0,602.0,404747203,635.0,602.0,0.541176,0.0,0
56642,3555,peppapig,1570957563,7,404747083,203,1,1412.0,459.0,404747286,1515.0,526.0,0.509804,0.0,1
56643,3556,peppapig,1570957563,7,404747251,83,1,658.0,584.0,404747334,516.032,584.0,0.501961,0.0,0
56644,3557,peppapig,1570957563,7,404747346,143,1,1415.0,422.0,404747489,1501.0,489.0,0.384314,0.0,1
56645,3558,peppapig,1570957563,7,404747549,48,1,642.0,635.0,404747597,630.0,640.0,0.447059,0.0,0
56646,3559,peppapig,1570957563,7,404747597,59,1,1364.0,447.0,404747656,1364.0,447.0,0.556863,0.0,1
56647,3560,peppapig,1570957563,7,404747680,48,1,716.0,629.0,404747728,716.0,629.0,0.603922,0.0,0
56648,3561,peppapig,1570957563,7,404747751,96,1,1406.0,465.0,404747847,1381.0,467.0,0.368627,0.0,1
56649,3562,peppapig,1570957563,7,404747799,48,1,494.0,676.0,404747847,466.0,687.0,0.611765,0.0,0
56650,3563,peppapig,1570957564,7,404747918,72,1,1080.0,429.0,404747990,1266.0,442.0,0.356863,0.0,1
56651,3564,peppapig,1570957564,7,404747978,71,1,757.0,442.0,404748049,736.0,467.0,0.611765,0.0,0
56652,3565,peppapig,1570957564,7,404748383,12,1,1919.0,1036.0,404748395,1919.0,1036.0,0.341176,0.0,1
56653,3566,peppapig,1570957564,7,404747978,572,0,757.0,442.0,404748550,1398.64,502.98,0.611765,0.0,1
56654,3567,peppapig,1570957564,7,404748455,119,1,851.0,503.0,404748574,795.0,558.0,0.568627,0.0,0
56655,3568,peppapig,1570957564,7,404748634,95,1,1380.0,549.0,404748729,1379.0,540.0,0.54902,0.0,1
56656,3569,peppapig,1570957564,7,404748682,71,1,749.0,567.0,404748753,749.0,567.0,0.529412,0.0,0
56657,3570,peppapig,1570957564,7,404748849,71,0,808.0,546.0,404748920,729.0,568.0,0.568627,0.0,0
56658,3571,peppapig,1570957565,7,404748789,179,1,1416.0,577.0,404748968,1399.0,546.0,0.439216,0.0,1
56659,3572,peppapig,1570957565,7,404748992,72,1,864.0,600.0,404749064,748.334,611.667,0.596078,0.0,0
56660,3573,peppapig,1570957565,7,404749039,72,1,1322.0,507.0,404749111,1338.0,524.0,0.541176,0.0,1
56661,3574,peppapig,1570957565,7,404749146,72,1,819.0,620.0,404749218,731.976,614.0,0.564706,0.0,0
56662,3575,peppapig,1570957565,7,404749183,94,1,1319.0,529.0,404749277,1374.0,565.0,0.541176,0.0,1
56663,3576,peppapig,1570957565,7,404749277,84,1,801.0,628.0,404749361,747.0,625.0,0.556863,0.0,0
56664,3577,peppapig,1570957565,7,404749432,48,0,830.0,610.0,404749480,751.0,598.0,0.513726,0.0,0
56665,3578,peppapig,1570957565,7,404749325,203,1,1309.0,562.0,404749528,1324.5,556.5,0.501961,0.0,1
56666,3579,peppapig,1570957566,7,404749921,132,0,1492.0,720.0,404750053,1446.0,727.0,0.521569,0.0,1
56667,3580,peppapig,1570957566,7,404750064,96,1,783.0,667.0,404750160,767.0,661.0,0.501961,0.0,0
56668,3581,peppapig,1570957566,7,404750137,155,1,1310.0,699.0,404750292,1369.5,703.0,0.411765,0.0,1
56669,3582,peppapig,1570957566,7,404750292,155,1,742.0,625.0,404750447,792.0,646.0,0.568627,0.0,0
56670,3583,peppapig,1570957566,7,404750411,83,1,1350.0,663.0,404750494,1350.0,663.0,0.521569,0.0,1
56671,3584,peppapig,1570957567,7,404751364,119,0,1446.0,619.0,404751483,1449.35,650.344,0.694118,0.0,1
56672,3585,peppapig,1570957567,7,404751483,83,1,789.0,659.0,404751566,774.0,660.0,0.564706,0.0,0
56673,3586,peppapig,1570957567,7,404751589,96,1,1469.0,719.0,404751685,1469.0,719.0,0.482353,0.0,1
56674,3587,peppapig,1570957567,7,404751709,59,1,739.0,655.0,404751768,739.0,655.0,0.658824,0.0,0
56675,3588,peppapig,1570957567,7,404751792,95,1,1460.0,617.0,404751887,1482.0,614.0,0.647059,0.0,1
56676,3589,peppapig,1570957568,7,404751911,71,1,775.0,637.0,404751982,743.104,640.271,0.65098,0.0,0
56677,3590,peppapig,1570957568,7,404751982,107,1,1428.0,549.0,404752089,1531.0,561.0,0.564706,0.0,1
56678,3591,peppapig,1570957568,7,404752101,96,1,921.0,568.0,404752197,796.0,555.0,0.631373,0.0,0
56679,3592,peppapig,1570957568,7,404752280,60,1,1001.0,521.0,404752340,966.0,516.0,0.54902,0.0,1
56680,3593,peppapig,1570957568,7,404752400,191,1,926.0,533.0,404752591,834.0,568.0,0.54902,0.0,0
56681,3594,peppapig,1570957568,7,404752161,466,1,1421.0,516.0,404752627,1448.28,536.5,0.564706,0.0,1
56682,3595,peppapig,1570957568,7,404752710,24,0,1348.0,509.0,404752734,1348.0,509.0,0.439216,0.0,1
56683,3596,peppapig,1570957568,7,404752662,96,1,676.0,589.0,404752758,660.0,566.0,0.596078,0.0,0
56684,3597,peppapig,1570957568,7,404752841,60,1,1442.0,563.0,404752901,1442.0,563.0,0.619608,0.0,1
56685,3598,peppapig,1570957569,7,404752936,108,1,714.0,586.0,404753044,700.0,578.0,0.541176,0.0,0
56686,3599,peppapig,1570957569,7,404753032,47,1,1317.0,560.0,404753079,1331.0,562.0,0.54902,0.0,1
56687,3600,peppapig,1570957569,7,404753341,48,1,663.0,612.0,404753389,663.0,612.0,0.564706,0.0,0
56688,3601,peppapig,1570957569,7,404753377,47,1,1261.0,521.0,404753424,1298.0,529.0,0.513726,0.0,1
56689,3602,peppapig,1570957569,7,404753436,83,1,792.0,625.0,404753519,751.504,610.252,0.564706,0.0,0
56690,3603,peppapig,1570957569,7,404753496,23,1,1233.0,485.0,404753519,1233.0,485.0,0.537255,0.0,1
56691,3604,peppapig,1570957569,7,404753627,95,0,1354.0,563.0,404753722,1343.64,549.276,0.623529,0.0,1
56692,3605,peppapig,1570957569,7,404753663,82,1,803.0,637.0,404753745,803.0,637.0,0.541176,0.0,0
56693,3606,peppapig,1570957569,7,404753841,60,1,1148.0,585.0,404753901,1142.0,569.0,0.729412,0.0,1
56694,3607,peppapig,1570957570,7,404753901,71,1,522.0,706.0,404753972,538.0,701.0,0.709804,0.0,0
56695,3608,peppapig,1570957570,7,404754032,12,1,1390.0,509.0,404754044,1390.0,509.0,0.741176,0.0,1
56696,3609,peppapig,1570957570,7,404754270,24,1,688.0,623.0,404754294,688.0,623.0,0.486275,0.0,0
56697,3610,peppapig,1570957570,7,404754222,84,1,1364.0,513.0,404754306,1365.0,508.0,0.737255,0.0,1
56698,3611,peppapig,1570957570,7,404754448,12,1,772.0,582.0,404754460,772.0,582.0,0.411765,0.0,0
56699,3612,peppapig,1570957570,7,404754401,71,1,1391.0,534.0,404754472,1390.0,524.004,0.666667,0.0,1
56700,3613,peppapig,1570957570,7,404754603,12,0,1189.0,454.0,404754615,1189.0,454.0,0.509804,0.0,1
56701,3614,peppapig,1570957570,7,404754555,84,1,629.0,660.0,404754639,590.901,638.252,0.647059,0.0,0
56703,3616,peppapig,1570957570,7,404754782,47,1,638.0,617.0,404754829,638.0,617.0,0.556863,0.0,0
56702,3615,peppapig,1570957570,7,404754722,107,1,1472.0,540.0,404754829,1443.0,524.0,0.686275,0.0,1
56704,3617,peppapig,1570957571,7,404754925,97,1,1432.0,552.0,404755022,1423.0,551.0,0.709804,0.0,1
56705,3618,peppapig,1570957571,7,404754999,117,1,712.0,609.0,404755116,712.0,609.0,0.584314,0.0,0
56706,3619,peppapig,1570957571,7,404755128,130,1,1422.0,574.0,404755258,1422.0,574.0,0.686275,0.0,1
56707,3620,peppapig,1570957571,7,404755258,107,1,801.0,665.0,404755365,739.0,660.0,0.682353,0.0,0
56708,3621,peppapig,1570957571,7,404755413,119,1,1317.0,573.0,404755532,1364.0,566.0,0.466667,0.0,1
56709,3622,peppapig,1570957571,7,404755508,83,1,743.0,726.0,404755591,743.0,726.0,0.584314,0.0,0
56710,3623,peppapig,1570957571,7,404755675,95,1,1348.0,565.0,404755770,1348.0,545.0,0.701961,0.0,1
56711,3624,peppapig,1570957571,7,404755735,71,1,693.0,663.0,404755806,693.0,663.0,0.564706,0.0,0
56712,3625,peppapig,1570957572,7,404755913,95,1,1332.0,582.0,404756008,1317.5,516.0,0.294118,0.0,1
56713,3626,peppapig,1570957572,7,404755972,96,1,615.0,675.0,404756068,615.0,675.0,0.603922,0.0,0
56714,3627,peppapig,1570957572,7,404756139,107,1,1294.0,532.0,404756246,1294.0,515.0,0.686275,0.0,1
56715,3628,peppapig,1570957572,7,404756199,83,1,637.0,690.0,404756282,637.0,690.0,0.596078,0.0,0
56716,3629,peppapig,1570957572,7,404756389,71,1,1254.0,555.0,404756460,1254.6,538.395,0.682353,0.0,1
56717,3630,peppapig,1570957572,7,404756437,83,1,605.0,683.0,404756520,605.0,683.0,0.631373,0.0,0
56718,3631,peppapig,1570957572,7,404756591,96,1,1278.0,558.0,404756687,1277.0,548.0,0.694118,0.0,1
56719,3632,peppapig,1570957572,7,404756639,83,1,600.0,698.0,404756722,600.0,698.0,0.592157,0.0,0
56720,3633,peppapig,1570957572,7,404756794,95,1,1305.0,614.0,404756889,1304.0,590.0,0.513726,0.0,1
56721,3634,peppapig,1570957572,7,404756842,59,1,667.0,698.0,404756901,667.0,698.0,0.541176,0.0,0
56722,3635,peppapig,1570957573,7,404757449,107,1,1338.0,605.0,404757556,1338.0,605.0,0.658824,0.0,1
56723,3636,peppapig,1570957573,7,404757509,83,1,728.0,663.0,404757592,728.0,663.0,0.47451,0.0,0
56724,3637,peppapig,1570957573,7,404757724,95,1,1400.0,538.0,404757819,1400.0,538.0,0.686275,0.0,1
56725,3638,peppapig,1570957573,7,404757783,84,1,706.0,617.0,404757867,706.0,617.0,0.576471,0.0,0
56726,3639,peppapig,1570957574,7,404757974,118,1,1344.0,584.0,404758092,1344.0,584.0,0.666667,0.0,1
56727,3640,peppapig,1570957574,7,404758254,83,1,668.0,655.0,404758337,668.0,655.0,0.686275,0.0,0
56728,3641,peppapig,1570957574,7,404758444,119,1,1332.0,607.0,404758563,1332.0,599.0,0.67451,0.0,1
56729,3642,peppapig,1570957574,7,404758527,107,1,723.0,687.0,404758634,723.0,687.0,0.603922,0.0,0
56730,3643,peppapig,1570957574,7,404758717,143,1,1318.0,614.0,404758860,1323.49,601.535,0.686275,0.0,1
56731,3644,peppapig,1570957574,7,404758825,83,1,743.0,703.0,404758908,729.0,697.0,0.556863,0.0,0
56732,3645,peppapig,1570957575,7,404759042,95,1,1328.0,590.0,404759137,1328.0,590.0,0.666667,0.0,1
56733,3646,peppapig,1570957575,7,404759089,95,1,709.0,675.0,404759184,709.0,675.0,0.592157,0.0,0
56734,3647,peppapig,1570957575,7,404759279,129,1,1327.0,635.0,404759408,1327.0,641.0,0.666667,0.0,1
56735,3648,peppapig,1570957575,7,404759374,94,1,756.0,678.0,404759468,756.0,678.0,0.486275,0.0,0
56736,3649,peppapig,1570957575,7,404759832,109,0,729.0,676.0,404759941,729.0,676.0,0.65098,0.0,0
56737,3650,peppapig,1570957576,7,404759998,120,1,1391.0,626.0,404760118,1391.0,626.0,0.65098,0.0,1
56738,3651,peppapig,1570957576,7,404760082,95,1,785.0,698.0,404760177,785.0,698.0,0.592157,0.0,0
56739,3652,peppapig,1570957576,7,404760309,95,1,1450.0,645.0,404760404,1450.0,645.0,0.619608,0.0,1
58360,3653,peppapig,1571127934,8,498794419,23,1,16.0,244.0,498794442,16.0,244.0,0.294118,0.0,0
58361,3654,peppapig,1571127935,8,498796058,47,1,1592.0,1019.0,498796105,1592.0,1019.0,0.556863,0.0,1
58362,3655,peppapig,1571127935,8,498796141,107,0,1507.0,1000.0,498796248,1556.0,828.0,0.486275,0.0,1
58363,3656,peppapig,1571127936,8,498797254,59,1,613.0,753.0,498797313,640.959,784.296,0.67451,0.0,0
58364,3657,peppapig,1571127937,8,498797373,83,1,1357.0,766.0,498797456,1318.54,716.541,0.658824,0.0,1
58365,3658,peppapig,1571127937,8,498797433,71,1,595.0,812.0,498797504,595.0,812.0,0.556863,0.0,0
58366,3659,peppapig,1571127937,8,498797552,83,1,1319.0,789.0,498797635,1321.0,752.0,0.682353,0.0,1
58367,3660,peppapig,1571127937,8,498797612,47,1,653.0,856.0,498797659,653.0,856.0,0.564706,0.0,0
58368,3661,peppapig,1571127937,8,498797731,59,1,1320.0,783.0,498797790,1320.0,783.0,0.701961,0.0,1
58369,3662,peppapig,1571127937,8,498797790,59,1,675.0,812.0,498797849,675.0,812.0,0.541176,0.0,0
58370,3663,peppapig,1571127937,8,498797909,72,1,1303.0,746.0,498797981,1308.0,710.0,0.713726,0.0,1
58371,3664,peppapig,1571127937,8,498797957,59,1,669.0,852.0,498798016,670.0,831.0,0.596078,0.0,0
58372,3665,peppapig,1571127937,8,498798076,83,1,1307.0,756.0,498798159,1306.0,733.0,0.701961,0.0,1
58373,3666,peppapig,1571127937,8,498798135,60,1,699.0,869.0,498798195,699.0,869.0,0.619608,0.0,0
58374,3667,peppapig,1571127937,8,498798242,84,1,1332.0,759.0,498798326,1292.0,706.0,0.623529,0.0,1
58375,3668,peppapig,1571127938,8,498798314,59,1,668.0,846.0,498798373,668.0,846.0,0.686275,0.0,0
58376,3669,peppapig,1571127938,8,498798421,84,1,1253.0,756.0,498798505,1249.0,711.0,0.729412,0.0,1
58377,3670,peppapig,1571127938,8,498798481,71,1,665.0,869.0,498798552,691.0,867.0,0.584314,0.0,0
58378,3671,peppapig,1571127938,8,498798612,71,1,1361.0,811.0,498798683,1280.0,730.0,0.619608,0.0,1
58379,3672,peppapig,1571127938,8,498798659,84,1,760.0,905.0,498798743,682.0,853.0,0.666667,0.0,0
58380,3673,peppapig,1571127938,8,498798791,59,1,1259.0,695.0,498798850,1272.0,655.0,0.768628,0.0,1
58381,3674,peppapig,1571127938,8,498798850,71,1,689.0,780.0,498798921,689.0,756.0,0.721569,0.0,0
58382,3675,peppapig,1571127938,8,498798969,60,1,1372.0,613.0,498799029,1372.0,613.0,0.482353,0.0,1
58383,3676,peppapig,1571127938,8,498799029,71,1,705.0,729.0,498799100,705.0,729.0,0.729412,0.0,0
58384,3677,peppapig,1571127938,8,498799136,95,1,1475.0,673.0,498799231,1496.0,615.0,0.792157,0.0,1
58385,3678,peppapig,1571127938,8,498799219,95,1,759.0,714.0,498799314,758.0,690.0,0.666667,0.0,0
58386,3679,peppapig,1571127939,8,498799326,83,1,1531.0,645.0,498799409,1531.0,615.0,0.776471,0.0,1
58387,3680,peppapig,1571127939,8,498799409,107,1,800.0,670.0,498799516,800.0,670.0,0.682353,0.0,0
58388,3681,peppapig,1571127939,8,498799528,95,1,1511.0,583.0,498799623,1511.0,583.0,0.513726,0.0,1
58389,3682,peppapig,1571127939,8,498799623,95,1,789.0,683.0,498799718,775.0,685.0,0.686275,0.0,0
58390,3683,peppapig,1571127939,8,498799766,71,1,1446.0,613.0,498799837,1444.0,588.0,0.713726,0.0,1
58391,3684,peppapig,1571127939,8,498799826,106,1,714.0,703.0,498799932,708.322,791.713,0.584314,0.0,0
58392,3685,peppapig,1571127939,8,498800004,83,1,1415.0,769.0,498800087,1422.0,754.0,0.603922,0.0,1
58393,3686,peppapig,1571127939,8,498800087,48,1,706.0,856.0,498800135,706.0,856.0,0.556863,0.0,0
58394,3687,peppapig,1571127939,8,498800219,95,1,1506.0,839.0,498800314,1483.0,745.0,0.541176,0.0,1
58395,3688,peppapig,1571127939,8,498800292,69,1,706.0,887.0,498800361,706.0,887.0,0.494118,0.0,0
58396,3689,peppapig,1571127940,8,498800444,95,1,1448.0,644.0,498800539,1453.0,598.0,0.596078,0.0,1
58397,3690,peppapig,1571127940,8,498800539,120,1,810.0,554.0,498800659,804.0,664.0,0.54902,0.0,0
58398,3691,peppapig,1571127940,8,498800754,71,0,530.0,859.0,498800825,536.0,820.0,0.658824,0.0,0
58399,3692,peppapig,1571127940,8,498801278,48,1,972.0,645.0,498801326,972.0,645.0,0.337255,0.0,1
58400,3693,peppapig,1571127941,8,498801374,23,0,1369.0,476.0,498801397,1369.0,476.0,0.482353,0.0,1
58401,3694,peppapig,1571127941,8,498801433,59,1,777.0,593.0,498801492,721.879,607.586,0.301961,0.0,0
58402,3695,peppapig,1571127941,8,498801504,120,1,1112.0,560.0,498801624,1112.0,560.0,0.54902,0.0,1
58403,3696,peppapig,1571127941,8,498801624,71,1,645.0,574.0,498801695,645.0,574.0,0.541176,0.0,0
58404,3697,peppapig,1571127941,8,498801754,72,1,1133.0,560.0,498801826,1133.0,560.0,0.584314,0.0,1
58405,3698,peppapig,1571127941,8,498801826,71,1,647.0,604.0,498801897,647.0,604.0,0.54902,0.0,0
58406,3699,peppapig,1571127941,8,498801956,84,1,1172.0,545.0,498802040,1177.0,538.0,0.576471,0.0,1
58407,3700,peppapig,1571127941,8,498802016,95,1,660.0,551.0,498802111,660.0,551.0,0.501961,0.0,0
58408,3701,peppapig,1571127941,8,498802147,107,1,1170.0,479.0,498802254,1074.0,465.705,0.603922,0.0,1
58409,3702,peppapig,1571127941,8,498802254,95,1,481.0,634.0,498802349,481.0,634.0,0.423529,0.0,0
58410,3703,peppapig,1571127942,8,498802385,109,1,1130.0,513.0,498802494,1130.0,513.0,0.603922,0.0,1
58411,3704,peppapig,1571127942,8,498802494,59,1,526.0,604.0,498802553,526.0,604.0,0.576471,0.0,0
58412,3705,peppapig,1571127942,8,498802636,23,1,1628.0,813.0,498802659,1628.0,813.0,0.541176,0.0,1
58413,3706,peppapig,1571127942,8,498802599,119,0,1230.0,560.0,498802718,1168.0,554.0,0.447059,0.0,1
58414,3707,peppapig,1571127942,8,498802682,95,1,596.0,741.0,498802777,574.0,725.0,0.529412,0.0,0
58415,3708,peppapig,1571127942,8,498802825,95,1,1115.0,493.0,498802920,1115.0,493.0,0.67451,0.0,1
58416,3709,peppapig,1571127942,8,498802920,95,1,457.0,657.0,498803015,480.0,661.0,0.596078,0.0,0
58417,3710,peppapig,1571127942,8,498803039,131,1,1215.0,458.0,498803170,1179.58,436.58,0.592157,0.0,1
58418,3711,peppapig,1571127942,8,498803146,83,1,495.0,634.0,498803229,493.0,621.0,0.611765,0.0,0
58419,3712,peppapig,1571127942,8,498803253,96,1,1291.0,437.0,498803349,1279.0,428.0,0.541176,0.0,1
58420,3713,peppapig,1571127943,8,498803337,95,1,503.0,596.0,498803432,511.0,580.0,0.611765,0.0,0
58421,3714,peppapig,1571127943,8,498803456,95,1,1371.0,480.0,498803551,1371.0,480.0,0.596078,0.0,1
58422,3715,peppapig,1571127943,8,498803551,83,1,530.0,596.0,498803634,530.0,596.0,0.556863,0.0,0
58423,3716,peppapig,1571127943,8,498803670,95,1,1307.0,504.0,498803765,1307.0,504.0,0.639216,0.0,1
58424,3717,peppapig,1571127943,8,498803765,71,1,570.0,574.0,498803836,570.0,574.0,0.494118,0.0,0
58425,3718,peppapig,1571127943,8,498803884,83,1,1223.0,496.0,498803967,1223.0,496.0,0.623529,0.0,1
58426,3719,peppapig,1571127943,8,498804003,71,1,583.0,567.0,498804074,583.0,567.0,0.584314,0.0,0
58427,3720,peppapig,1571127943,8,498804110,83,1,1207.0,505.0,498804193,1207.0,505.0,0.623529,0.0,1
58428,3721,peppapig,1571127943,8,498804193,59,1,546.0,623.0,498804252,546.0,623.0,0.596078,0.0,0
58429,3722,peppapig,1571127944,8,498804312,83,1,1161.0,552.0,498804395,1160.0,536.0,0.611765,0.0,1
58430,3723,peppapig,1571127944,8,498804385,59,1,564.0,617.0,498804444,564.0,617.0,0.592157,0.0,0
58431,3724,peppapig,1571127944,8,498804490,60,1,1184.0,536.0,498804550,1184.0,536.0,0.623529,0.0,1
58432,3725,peppapig,1571127944,8,498804550,83,1,597.0,584.0,498804633,597.0,584.0,0.623529,0.0,0
58433,3726,peppapig,1571127944,8,498804668,95,1,1256.0,485.0,498804763,1250.0,488.0,0.254902,0.0,1
58434,3727,peppapig,1571127944,8,498804740,71,1,632.0,596.0,498804811,632.0,596.0,0.501961,0.0,0
58435,3728,peppapig,1571127944,8,498804847,118,1,1301.0,520.0,498804965,1287.0,510.0,0.564706,0.0,1
58436,3729,peppapig,1571127944,8,498804954,83,1,640.0,623.0,498805037,640.0,623.0,0.556863,0.0,0
58437,3730,peppapig,1571127944,8,498805061,95,1,1252.0,525.0,498805156,1252.0,504.527,0.639216,0.0,1
58438,3731,peppapig,1571127944,8,498805132,95,1,636.0,674.0,498805227,627.0,623.0,0.521569,0.0,0
58439,3732,peppapig,1571127944,8,498805251,96,1,1275.0,483.0,498805347,1275.0,483.0,0.584314,0.0,1
58440,3733,peppapig,1571127945,8,498805335,71,1,643.0,628.0,498805406,643.0,628.0,0.576471,0.0,0
58441,3734,peppapig,1571127945,8,498805441,108,1,1240.0,534.0,498805549,1229.0,510.999,0.47451,0.0,1
58442,3735,peppapig,1571127945,8,498805525,71,1,595.0,656.0,498805596,595.0,656.0,0.541176,0.0,0
58443,3736,peppapig,1571127945,8,498805644,95,1,1239.0,530.0,498805739,1239.0,518.5,0.639216,0.0,1
58444,3737,peppapig,1571127945,8,498805704,82,1,644.0,647.0,498805786,644.0,647.0,0.529412,0.0,0
58445,3738,peppapig,1571127945,8,498805846,72,1,1282.0,493.0,498805918,1279.31,459.564,0.603922,0.0,1
58446,3739,peppapig,1571127945,8,498805894,83,1,631.0,572.0,498805977,631.0,572.0,0.54902,0.0,0
58447,3740,peppapig,1571127945,8,498806048,72,1,1330.0,497.0,498806120,1330.0,482.345,0.619608,0.0,1
58448,3741,peppapig,1571127945,8,498806096,83,1,640.0,589.0,498806179,640.0,589.0,0.501961,0.0,0
58449,3742,peppapig,1571127945,8,498806262,83,1,1318.0,476.0,498806345,1319.0,455.0,0.623529,0.0,1
58450,3743,peppapig,1571127946,8,498806310,71,1,619.0,605.0,498806381,620.0,590.0,0.513726,0.0,0
58451,3744,peppapig,1571127946,8,498806441,83,1,1314.0,504.0,498806524,1307.0,497.0,0.486275,0.0,1
58452,3745,peppapig,1571127946,8,498806513,70,1,628.0,616.0,498806583,633.0,601.0,0.521569,0.0,0
58453,3746,peppapig,1571127946,8,498806619,108,1,1277.0,549.0,498806727,1275.0,541.0,0.603922,0.0,1
58454,3747,peppapig,1571127946,8,498806715,83,1,609.0,611.0,498806798,609.0,611.0,0.54902,0.0,0
58455,3748,peppapig,1571127946,8,498806833,96,1,1274.0,536.0,498806929,1275.0,527.0,0.611765,0.0,1
58456,3749,peppapig,1571127946,8,498806894,94,1,650.0,614.0,498806988,650.0,614.0,0.486275,0.0,0
58457,3750,peppapig,1571127946,8,498807012,119,1,1292.0,568.0,498807131,1292.0,568.0,0.596078,0.0,1
58458,3751,peppapig,1571127946,8,498807107,95,1,642.0,632.0,498807202,642.0,632.0,0.521569,0.0,0
